,pandemic_infected,pandemic_recovered,pandemic_susceptible
656,0.03001125,0.22615125,0.66603375
657,0.02818,0.2333225,0.6620075
658,0.02676125,0.24009875,0.65813125
659,0.02526375,0.24676125,0.65453625
660,0.023955,0.2530575,0.65108375
661,0.02276125,0.2594125,0.64779375
662,0.021392500000000002,0.26545625,0.64485
663,0.02018,0.27128875,0.641955
664,0.0189625,0.27691375,0.63931375
665,0.01778125,0.2823575,0.63678125
666,0.0169075,0.28749375,0.63429125
667,0.01608,0.29257875,0.63183375
668,0.01508375,0.2973025,0.62971
669,0.01427125,0.30187125,0.62759875
670,0.013569999999999999,0.30637375,0.62562125
671,0.01286875,0.3106775,0.62370375
672,0.01214375,0.3148025,0.62201125
673,0.01148125,0.31859125,0.62037875
674,0.01078,0.32240625,0.61881625
675,0.01012125,0.326,0.6173125
676,0.0096,0.32943375,0.615915
677,0.0090075,0.33283625,0.61463
678,0.00855625,0.33599875,0.61329
679,0.0082625,0.33906,0.61197125
680,0.0078525,0.34202375,0.61078625
681,0.0073425,0.34486875,0.60972875
682,0.00697625,0.34749,0.60866125
683,0.00663625,0.349975,0.607645
684,0.0063475,0.35236625,0.60665875
685,0.00603125,0.35463375,0.60580875
686,0.0056675,0.3569025,0.6049775
687,0.00536,0.3590575,0.60413625
688,0.00510375,0.3610075,0.6033649999999999
689,0.0048375,0.3630275,0.60263375
690,0.00455625,0.364975,0.60197875
691,0.0043325,0.36676375,0.6013875
692,0.004115,0.36846375,0.6007325
693,0.00384125,0.3701475,0.60019
694,0.00362125,0.3717525,0.59963125
695,0.00343875,0.37324250000000003,0.599125
696,0.0032725000000000002,0.37466125,0.5986024999999999
697,0.00307625,0.37602875,0.59816125
698,0.00297,0.37729875,0.59769125
699,0.0028475,0.3785525,0.5972675000000001
700,0.00264375,0.37969625,0.5969025
701,0.0025725,0.38084,0.59649625
702,0.002445,0.38189875,0.59613875
703,0.00233625,0.38291625,0.5957899999999999
704,0.0021774999999999997,0.38387,0.59549
705,0.0020399999999999997,0.384795,0.59519
706,0.0019275,0.38564875,0.59493375
707,0.00184125,0.3864975,0.5946524999999999
708,0.00173125,0.38736625,0.59439125
709,0.001675,0.38809875,0.5941425
710,0.00162375,0.38883625,0.59388125
711,0.0015475,0.38956,0.59365125
712,0.00145,0.3901775,0.593445
713,0.00137875,0.39080375,0.59325625
714,0.0013525,0.3913875,0.59304
715,0.00127375,0.3919675,0.59284625
716,0.0012324999999999999,0.39251625,0.59264875
717,0.001145,0.39302375,0.5924925
718,0.0011275,0.39350625,0.5923375
719,0.0010675,0.393975,0.59216
720,0.0010325,0.39443875,0.59199125
721,0.00100125,0.3948625,0.59182
722,0.00098,0.3952625,0.5916625
723,0.00090125,0.39566625,0.59152375
724,0.00084875,0.39609875,0.5913975
725,0.00082,0.396455,0.59127375
726,0.00080875,0.39679625,0.59113625
727,0.00078375,0.39711625,0.5910025
728,0.0007475,0.39742125,0.5908800000000001
729,0.000725,0.39775125,0.59075375
730,0.00072125,0.3980475,0.5906275
731,0.00069625,0.39835125,0.5905199999999999
732,0.00065875,0.398625,0.59041
733,0.00062625,0.39889250000000004,0.5902925
734,0.00061,0.3991575,0.5901850000000001
735,0.0005875,0.39940375,0.59007
736,0.00055,0.39963375,0.58998125
737,0.00056375,0.3998625,0.589865
738,0.00054875,0.400065,0.58976625
739,0.00053,0.400275,0.58967625
740,0.0005375,0.40047625,0.58957375
741,0.00051625,0.40066625,0.58950125
742,0.00053125,0.40084749999999997,0.58938875
743,0.00050875,0.40103875,0.58931125
744,0.00049875,0.40120625,0.58921875
745,0.00045250000000000005,0.40137125,0.589155
746,0.0004475,0.40152,0.58907375
747,0.00043875,0.4016775,0.58899625
748,0.0004325,0.4018275,0.58893875
749,0.000425,0.4019725,0.5888675
750,0.0004025,0.4021225,0.588795
751,0.00041375,0.40225,0.58872375
752,0.00040875,0.40238625,0.58865125
753,0.00042125,0.4025125,0.58856875
754,0.00042249999999999997,0.4026225,0.5884825
755,0.00042125,0.40273375,0.5884075
756,0.00038625,0.40283625,0.58835
757,0.00038375,0.402935,0.58827
758,0.00038500000000000003,0.40302875,0.5882
759,0.00040125,0.40313499999999997,0.5881175000000001
760,0.00038875,0.40323625,0.5880475000000001
761,0.00036625,0.4033425,0.5879875
762,0.0003575,0.4034275,0.587915
763,0.0003675,0.40352375,0.58784625
764,0.0003575,0.40362125,0.58778125
765,0.00032625,0.4037175,0.5877275
766,0.00032625,0.403825,0.58766625
767,0.00032875,0.40389250000000004,0.5876024999999999
768,0.00033625,0.40398625,0.58753125
769,0.00031625,0.40408249999999996,0.58747125
770,0.000315,0.4041575,0.5874175
771,0.00033,0.40424375,0.58735125
772,0.00030625,0.4043375,0.58729
773,0.00031375,0.40442875,0.58722375
774,0.00029125,0.40449875,0.58717875
775,0.00028875,0.40455749999999996,0.5871274999999999
776,0.00029625,0.40463499999999997,0.58707375
777,0.00026625,0.4047125,0.5870475
778,0.00023500000000000002,0.4047875,0.58701125
779,0.000225,0.4048575,0.58698125
780,0.00022,0.404895,0.5869449999999999
781,0.0002125,0.40495625,0.586905
782,0.00021,0.40501125,0.5868625
783,0.000205,0.4050675,0.58682375
784,0.00018125,0.405125,0.58678875
785,0.00017125,0.405185,0.58676125
786,0.00017625,0.4052225,0.58672
787,0.00018375,0.40528375,0.58668
788,0.00017125,0.40534125,0.5866574999999999
789,0.00018125,0.40538625,0.58661875
790,0.00017875,0.4054325,0.5865925000000001
791,0.00017875,0.40548249999999997,0.5865625
792,0.00018,0.40552875,0.58652375
793,0.00016375,0.40557,0.5864975
794,0.00016,0.40562875,0.5864625
795,0.000165,0.40568000000000004,0.58642625
796,0.000165,0.40572125,0.58639875
797,0.0001525,0.40575875,0.58637875
798,0.0001575,0.4058025,0.58634375
799,0.000155,0.4058425,0.58631375
800,0.0001625,0.405885,0.5862725000000001
801,0.00015625,0.40594,0.58624375
802,0.00016,0.40596875,0.58622125
803,0.00016,0.406005,0.5861775
804,0.000155,0.40604375,0.5861475
805,0.00014375,0.40608625,0.5861274999999999
806,0.00012875,0.4061375,0.58610875
807,0.00010625,0.406185,0.58609125
808,9.75e-05,0.40621,0.58607375
809,0.000105,0.40623625,0.586055
810,0.00011625,0.40626,0.58602625
811,0.00011750000000000001,0.40629875,0.58599875
812,0.00011375,0.406335,0.5859774999999999
813,0.00010625,0.40636125,0.5859575
814,9.75e-05,0.40638875,0.58594
815,9e-05,0.40641750000000004,0.58592625
816,8.499999999999999e-05,0.40645,0.58591
817,8.375e-05,0.40648125,0.58589875
818,7e-05,0.406505,0.5858925
819,7.125e-05,0.406525,0.5858774999999999
820,6.375e-05,0.40654250000000003,0.58587125
821,5.5e-05,0.40656625,0.58586875
822,5e-05,0.40659,0.5858625
823,4.7499999999999996e-05,0.40660625,0.585855
824,4.375e-05,0.406615,0.58584625
825,4.625e-05,0.40662750000000003,0.5858375
826,4.7499999999999996e-05,0.40663875,0.5858325
827,4.625e-05,0.40665,0.58582875
828,4.625e-05,0.406665,0.58582125
829,4.625e-05,0.40667625,0.585815
830,4e-05,0.40668875,0.5858075
831,4.2499999999999996e-05,0.40669375,0.5858
832,4.2499999999999996e-05,0.4067075,0.585795
833,4.375e-05,0.40672125,0.58578625
834,4.625e-05,0.40673125,0.58577625
835,3.875e-05,0.40674875,0.58577
836,3.2500000000000004e-05,0.4067625,0.5857675
837,2.9999999999999997e-05,0.4067725,0.58576375
838,2.875e-05,0.40677875,0.58576125
839,2.375e-05,0.40679125,0.5857600000000001
840,2.5e-05,0.40680125,0.58575625
841,2.5e-05,0.40681,0.585755
842,2.5e-05,0.406825,0.58574625
843,2.375e-05,0.40682875,0.5857425
844,2.25e-05,0.40683875,0.5857399999999999
845,1.75e-05,0.40684375,0.5857399999999999
846,1.4999999999999999e-05,0.40685125,0.58573875
847,1.75e-05,0.406855,0.58573375
848,1.4999999999999999e-05,0.40686125,0.58573375
849,1.25e-05,0.40686875,0.58573375
850,1.125e-05,0.4068775,0.58573375
851,1e-05,0.40688125,0.58573125
852,8.75e-06,0.4068875,0.58572875
853,1e-05,0.40689375,0.58572625
854,8.75e-06,0.40690125,0.585725
855,3.75e-06,0.406905,0.585725
856,5e-06,0.40691125,0.58572375
857,5e-06,0.406915,0.5857225
858,6.25e-06,0.40692125,0.58572125
859,8.75e-06,0.40692249999999996,0.58571875
860,5e-06,0.40693,0.58571875
861,6.25e-06,0.4069325,0.5857175
862,5e-06,0.406935,0.5857175
863,5e-06,0.406935,0.5857175
864,6.25e-06,0.406945,0.58571375
865,7.499999999999999e-06,0.40694625,0.5857125
866,5e-06,0.40694875,0.58571125
867,5e-06,0.4069525,0.58571125
868,5e-06,0.4069525,0.58571125
869,3.75e-06,0.40695875,0.58571125
870,3.75e-06,0.40696,0.5857100000000001
871,1.25e-06,0.40696625,0.58570875
872,1.25e-06,0.40697125,0.58570875
873,1.25e-06,0.40697375,0.58570875
874,1.25e-06,0.40697375,0.58570875
875,1.25e-06,0.4069775,0.58570875
876,0.0006325,0.0,0.99936625
877,0.00065875,4.375e-05,0.99921125
878,0.00075375,9.375e-05,0.99897875
879,0.000995,0.000155,0.99856
880,0.00152125,0.00027875,0.9977674999999999
881,0.00253125,0.00049,0.99632375
882,0.0047275,0.00079125,0.99341125
883,0.00888375,0.00139625,0.98791125
884,0.01569375,0.0023899999999999998,0.97868625
885,0.0252475,0.0041,0.9650924999999999
886,0.0365825,0.00682375,0.94755
887,0.048005,0.01062875,0.92768875
888,0.05789125,0.0155,0.90732875
889,0.06554375,0.0214325,0.8873825000000001
890,0.07087,0.028385000000000004,0.8682799999999999
891,0.0746825,0.03605875,0.849915
892,0.07679125,0.0445275,0.8327450000000001
893,0.07786125,0.053467499999999994,0.816365
894,0.077575,0.0629525,0.80111625
895,0.076445,0.0727225,0.78700375
896,0.07474,0.082605,0.77361125
897,0.0727725,0.09275,0.76111625
898,0.07060625,0.102995,0.7491800000000001
899,0.067965,0.11310125,0.73821125
900,0.06476749999999999,0.12356125,0.72812875
901,0.06156875,0.13386875,0.71878125
902,0.058585000000000005,0.1440775,0.710025
903,0.05536875,0.15423,0.70173875
904,0.05251375,0.1640575,0.694025
905,0.04978,0.17378125,0.686655
906,0.047017500000000004,0.18316375,0.67988
907,0.04427125,0.19243875,0.6735725
908,0.04174125,0.201445,0.66761875
909,0.039392500000000004,0.21026750000000002,0.66176375
910,0.03715,0.21885875,0.6564525
911,0.03487875,0.2272725,0.6514175
912,0.0328725,0.235335,0.646605
913,0.030885000000000003,0.24331375,0.642275
914,0.028939999999999997,0.25101875,0.63813625
915,0.02716125,0.25819375,0.63431625
916,0.02544375,0.26530875,0.63071375
917,0.024,0.27209,0.62724875
918,0.0227125,0.27869375,0.62396125
919,0.02149125,0.28507375,0.62095375
920,0.0202325,0.291125,0.6180775
921,0.01905875,0.29706625,0.61541125
922,0.01793625,0.30275375,0.61284125
923,0.01685,0.30831125,0.61044375
924,0.015882499999999997,0.31344375,0.60825
925,0.01506375,0.31843,0.606085
926,0.014252500000000001,0.3232175,0.60407
927,0.01341625,0.32760625,0.6022274999999999
928,0.01274375,0.33206125,0.6003225
929,0.01211125,0.33624625,0.5985475
930,0.011375,0.34034000000000003,0.59692875
931,0.01081125,0.34417875,0.595245
932,0.01017375,0.34792,0.59380125
933,0.0095875,0.35155875,0.5924275
934,0.00900875,0.35501750000000004,0.59116625
935,0.00847375,0.3582475,0.58997875
936,0.008020000000000001,0.361135,0.5888100000000001
937,0.00750125,0.3639625,0.58777625
938,0.007025,0.36685500000000004,0.58679875
939,0.00664125,0.3696775,0.58583125
940,0.00623875,0.37234125,0.58488875
941,0.00587125,0.37478375,0.58399625
942,0.0056325,0.3770625,0.5831149999999999
943,0.00533125,0.37926,0.58233
944,0.00505875,0.38139875,0.581575
945,0.004845,0.38340375,0.580845
946,0.0046,0.38537,0.58017875
947,0.0043425,0.38724625,0.579565
948,0.00409875,0.38898375,0.5789925
949,0.00382125,0.39077,0.57845
950,0.00361625,0.39239125,0.57792625
951,0.00343375,0.39394875,0.57737375
952,0.0032450000000000005,0.39541750000000003,0.57689375
953,0.0030575,0.39672875,0.57642125
954,0.002905,0.39802,0.57599375
955,0.00275875,0.39931,0.575575
956,0.0026425,0.40052125,0.57515
957,0.00255,0.4016775,0.57476
958,0.0024324999999999998,0.40276375,0.57439625
959,0.00228125,0.40384875,0.57407125
960,0.00218875,0.40481875,0.5737300000000001
961,0.00206,0.40576875,0.57341125
962,0.00195625,0.4066825,0.5730775
963,0.0018675,0.40759375,0.57278875
964,0.00183625,0.4083825,0.57250875
965,0.00178625,0.40915875,0.572225
966,0.00172,0.4098975,0.57197375
967,0.00161,0.41059875,0.5717675
968,0.0015675,0.41127125,0.57152375
969,0.0015075,0.41187375,0.5712875
970,0.00142125,0.41244625,0.5710625
971,0.00138625,0.41307,0.57083625
972,0.00133,0.4136825,0.5706325
973,0.0013025,0.41424750000000005,0.57042125
974,0.0012375,0.41479375,0.57025375
975,0.00118,0.41531125,0.57008625
976,0.001135,0.41578999999999994,0.5699
977,0.0010975,0.41624750000000005,0.5697325
978,0.001065,0.41668999999999995,0.56954875
979,0.00104625,0.41710749999999996,0.569355
980,0.001025,0.41751625,0.56918125
981,0.00099,0.417925,0.56899125
982,0.00094625,0.41827875,0.568825
983,0.00091625,0.41864625,0.56867625
984,0.00089625,0.41896375,0.5685225
985,0.00086625,0.41930375,0.568385
986,0.00084,0.419645,0.56822625
987,0.0008275,0.41994750000000003,0.5680975
988,0.00085,0.42026375,0.56793125
989,0.0008425,0.42055625,0.56776875
990,0.00085375,0.42081625,0.56760375
991,0.00082375,0.42106125,0.56746125
992,0.0008150000000000001,0.42134875,0.5673
993,0.00080625,0.42162375,0.5671350000000001
994,0.0007475,0.42188625,0.56699
995,0.00076125,0.4221475,0.566815
996,0.00076625,0.42236625,0.5666575
997,0.0007599999999999999,0.42259625,0.5665074999999999
998,0.0007675,0.42284625,0.56633625
999,0.0007775000000000001,0.42308500000000004,0.5661775
