,electricity-load-nyiso-capitl,electricity-load-nyiso-west,electricity-load-nyiso-millwd,electricity-load-nyiso-hud_valley,electricity-load-nyiso-north,electricity-load-nyiso-centrl,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-nyc,electricity-load-nyiso-longil,electricity-load-nyiso-dunwod,electricity-load-nyiso-overall,electricity-load-nyiso-genese
772,1378.8357,1570.562,348.7247,1028.5,663.916,1822.0972,937.0692,4932.786,1987.6223,574.7402,16286.669,1041.8157
773,1367.2144,1568.2957,349.2641,1031.5675,668.9438,1874.8564,941.7125,4935.349,1982.3516,584.2311,16340.1789,1036.3928
774,1370.2587,1558.7456,356.6284,999.625,659.6733,1850.5378,942.8757,4906.9805,1972.6396,577.2538,16236.7006,1041.4822
775,1389.6509,1556.989,333.8596,1040.7039,666.9495,1869.542,936.8648,4925.7803,1960.385,583.8416,16300.8469,1036.2803
776,1365.6138,1589.8298,353.4523,994.6209,663.8773,1845.4451,944.0026,4880.67,1964.0762,581.8647,16225.7007,1042.248
777,1380.8868,1595.7173,347.6796,1008.7241,666.0643,1837.4946,929.2904,4878.8823,1966.7672,569.6788,16217.612000000003,1036.4266
778,1374.1416,1569.7822,348.769,1007.6348,672.5866,1833.613,937.1155,4874.799,1950.8005,575.8331,16188.4077,1043.3324
779,1359.9084,1582.5647,341.6363,1023.2778,660.0758,1848.2693,940.7435,4859.4814,1959.2834,576.0703,16190.689100000003,1039.3782
780,1360.15,1562.4907,351.0453,1018.9689,661.7738,1855.3547,945.5034,4854.661,1957.1188,572.4464,16172.7972,1033.2842
781,1367.674,1571.8325,346.326,1021.1984,658.1554,1838.3535,939.9167,4854.021,1948.4803,575.3916,16153.286200000002,1031.9368
782,1359.7506,1574.6134,345.417,997.6917,662.2537,1801.4507,938.5886,4838.587,1942.9366,577.0298,16065.500500000002,1027.1814
783,1365.1202,1562.9465,341.8673,1021.6475,655.1179,1832.4712,934.17,4848.3086,1936.6217,570.6207,16101.269199999999,1032.3776
784,1365.1202,1562.9465,341.8673,1021.6475,655.1179,1832.4712,934.17,4848.3086,1936.6217,570.6207,16101.269199999999,1032.3776
785,1356.3851,1584.3828,352.0511,972.3763,658.0962,1831.7612,938.9311,4796.9863,1935.4456,563.9881,16017.556400000001,1027.1526
786,1355.3702,1551.7704,340.4893,1003.5238,656.496,1847.8577,927.5396,4807.1147,1937.209,571.9561,16029.499899999997,1030.1731
787,1351.349,1573.2338,350.6443,993.1745,657.2599,1789.8159,939.9004,4797.434,1925.6852,568.8388,15975.811900000002,1028.4761
788,1363.5815,1563.8254,334.7121,1009.2882,654.814,1814.8206,945.9262,4801.75,1926.6882,576.2041,16021.9257,1030.3154
789,1379.0059,1584.1062,349.0734,985.2648,657.493,1838.9924,930.1265,4787.383,1916.7274,563.5884,16020.3836,1028.6226
790,1356.7201,1557.7819,347.2277,1007.6585,661.1338,1836.9021,941.3317,4774.742,1917.127,569.6278,16002.366,1032.1134
791,1364.4851,1555.372,343.0118,1005.9471,655.6473,1840.458,937.8767,4798.6665,1922.7405,561.905,16017.7457,1031.6357
792,1364.4851,1555.372,343.0118,1005.9471,655.6473,1840.458,937.8767,4798.6665,1922.7405,561.905,16017.7457,1031.6357
793,1360.2567,1572.0083,336.084,1029.4547,659.4988,1807.155,950.8484,4765.1753,1915.9768,568.2377,15999.2195,1034.5238
794,1357.7021,1562.5643,347.5835,990.3273,656.5648,1834.0286,955.9829,4771.488,1919.9695,562.3281,15992.832900000003,1034.2938
795,1360.7052,1585.8408,348.5637,1011.6542,655.2993,1843.4983,960.8312,4757.779,1925.0757,565.9268,16048.196700000002,1033.0225
796,1355.9103,1585.092,344.4235,1007.7958,665.5331,1863.7144,951.7435,4764.998,1917.9368,557.0457,16045.010400000003,1030.8173
797,1367.106,1560.947,348.9264,989.9069,662.1892,1844.8579,951.5441,4768.7627,1926.0928,553.9233,16010.5422,1036.2859
798,1363.2263,1572.1439,351.9672,992.9746,668.0313,1802.1833,945.4584,4762.7188,1916.3384,560.3317,15971.5619,1036.188
799,1369.2875,1567.8553,342.7045,1000.5314,659.0574,1842.2192,945.7899,4759.638,1924.0874,565.4915,16010.0957,1033.4336
800,1366.0184,1590.8271,358.2989,1008.9913,660.3321,1844.5576,951.5054,4751.5664,1924.8723,557.3386,16046.225299999998,1031.9172
801,1369.5922,1567.9973,340.7551,1022.9607,659.483,1855.4419,952.2094,4760.2085,1920.8922,558.7638,16043.442299999999,1035.1382
802,1364.4137,1590.4187,344.6116,993.104,654.4861,1845.6279,969.3219,4740.266,1929.3187,556.9496,16022.000600000001,1033.4824
803,1377.355,1561.5032,343.0034,1001.378,656.0079,1804.5356,958.8516,4745.6846,1940.2561,565.8438,16011.737099999998,1057.3179
804,1368.0771,1598.0078,357.3687,976.1346,672.3655,1833.4624,956.1193,4754.5103,1943.8416,553.3521,16043.373099999999,1030.1337
805,1381.0214,1560.5265,346.4785,1018.3319,661.7928,1816.1511,950.6162,4767.8037,1941.7473,562.2905,16050.218499999999,1043.4586
806,1377.5527,1570.1935,344.222,1031.6788,665.4834,1834.3594,958.4133,4763.854,1943.353,569.1837,16108.891699999996,1050.5979
807,1383.2279,1596.4011,350.3802,988.0426,664.7436,1851.8335,960.0168,4765.141,1939.3274,570.5708,16116.210299999999,1046.5254
808,1389.127,1573.7133,356.1553,989.0765,670.9635,1856.6289,956.7951,4786.7964,1946.6204,552.4282,16133.7642,1055.4596
809,1390.495,1585.874,347.2018,1014.8612,671.0239,1880.9282,954.5717,4783.4204,1938.7188,572.8209,16199.0324,1059.1165
810,1396.3286,1624.8099,358.1638,998.1062,672.0957,1833.1833,959.6173,4781.1484,1943.521,562.5674,16182.9991,1053.4575
811,1388.268,1618.3179,366.5934,993.2404,662.7401,1874.3997,974.4813,4799.95,1944.3135,562.4894,16249.802699999998,1065.009
812,1386.9156,1597.062,353.4229,1011.0094,672.5844,1904.2039,961.807,4807.284,1961.7528,576.8702,16296.372599999999,1063.4604
813,1389.0994,1592.2253,364.0253,1010.9019,663.5267,1933.8164,963.0559,4811.036,1965.4725,565.5876,16326.6711,1067.9241
814,1397.3943,1594.4474,358.9717,1049.2566,672.7156,1901.4006,961.6586,4807.192,1972.2046,573.8872,16368.448400000001,1079.3198
815,1404.7395,1625.8439,366.8879,1006.2962,673.0995,1907.0906,975.3038,4844.56,1992.1377,574.5762,16454.128,1083.5927
816,1415.0227,1632.5068,377.9904,1019.8598,662.8467,1884.3569,980.933,4841.13,1992.1179,574.1542,16466.046700000003,1085.1283
817,1415.6436,1643.6292,373.124,1031.7406,672.5557,1924.0642,979.6416,4885.7505,1999.1111,578.9053,16592.7907,1088.6249
818,1416.0474,1637.0398,368.731,1046.3263,671.1311,1935.9934,990.1116,4895.529,2012.1685,580.0678,16660.2326,1107.0867
819,1421.9785,1651.9622,380.8169,1051.06,672.2257,1946.5833,993.5092,4905.184,2025.9777,580.4768,16730.596599999997,1100.8223
820,1429.5413,1665.0167,364.4685,1040.17,677.2897,1945.8076,996.2228,4922.9053,2030.77,595.0785,16780.3181,1113.0477
821,1439.5297,1687.2845,381.0871,1042.4271,670.9879,1936.2903,1005.4365,4957.094,2040.1816,596.1839,16874.075100000002,1117.5725
822,1442.3353,1678.2786,367.3586,1041.7653,687.7347,1962.5183,1006.4213,4961.5596,2040.7738,589.8007,16887.258800000003,1108.7126
823,1438.1741,1665.9426,372.095,1051.6831,677.514,1976.5105,1012.3683,4962.826,2055.657,585.1374,16922.5987,1124.6907
824,1442.7949,1679.5364,371.8286,1078.0936,688.1562,1994.4622,1007.2322,5002.7305,2064.2896,594.9249,17060.1061,1136.057
825,1459.3506,1710.7507,377.21,1059.2946,692.7123,1999.3645,1005.5203,5028.1387,2073.525,589.7739,17130.6142,1134.9736
826,1454.1865,1717.8474,366.1677,1128.1017,687.066,1975.8093,1016.1123,5064.2446,2087.9854,606.173,17236.7879,1133.094
827,1465.9226,1714.9583,367.4341,1081.5048,688.846,2025.3025,1021.6519,5123.0605,2098.5566,616.158,17351.305,1147.9097
828,1470.3701,1719.8793,374.3449,1100.7288,693.2592,2041.4976,1022.4508,5128.9756,2119.8394,609.8039,17441.5867,1160.4371
829,1474.9705,1754.545,377.654,1100.6677,685.6331,2049.0613,1038.3573,5174.7954,2116.409,604.8597,17545.703999999998,1168.751
830,1468.3542,1771.7373,382.6218,1094.0392,699.754,2076.0303,1034.7695,5191.3955,2118.0698,619.5582,17627.523800000003,1171.194
831,1498.4851,1771.0747,371.9036,1119.9839,695.2656,2066.2131,1035.0223,5236.3086,2123.2773,606.2255,17693.445200000002,1169.6855
832,1506.1907,1751.391,391.1582,1088.5499,700.4706,2060.1265,1052.1683,5247.518,2148.2903,625.4128,17750.0049,1178.7286
833,1507.8325,1766.688,400.7829,1089.9009,698.0264,2090.9272,1058.19,5229.449,2159.2495,624.9937,17806.8105,1180.7704
834,1508.0151,1791.2759,384.2495,1104.3638,693.8897,2108.3389,1065.8561,5283.484,2166.7366,628.7013,17925.1943,1190.2834
835,1518.8796,1773.9744,382.2773,1092.4094,698.3568,2116.728,1063.6725,5301.9385,2175.3906,637.4217,17958.4559,1197.4071
836,1524.3221,1782.1906,398.1144,1108.9673,709.4228,2087.6367,1064.219,5334.7676,2183.8992,643.6379,18035.982800000005,1198.8052
837,1518.5115,1799.9508,390.582,1117.0077,707.1102,2071.0288,1079.387,5374.2236,2182.3286,637.6004,18087.9551,1210.2245
838,1528.8523,1751.6501,397.1639,1131.4968,706.7759,2089.3628,1073.0787,5383.538,2200.4707,648.8079,18124.6217,1213.4246
839,1550.6342,1773.216,405.5264,1116.9297,699.1634,2121.3594,1070.7925,5425.5547,2220.4287,642.0638,18248.3596,1222.6908
840,1546.2836,1785.5334,413.7835,1136.6439,705.8744,2133.734,1082.2212,5482.956,2238.8486,653.2759,18405.661099999998,1226.5066
841,1566.3181,1779.2621,409.6256,1141.7563,708.3638,2150.7444,1084.5071,5491.6733,2243.0667,658.8192,18456.6766,1222.54
842,1570.4727,1823.3044,402.2364,1122.3401,703.7261,2145.6938,1098.9696,5545.0254,2250.933,658.0064,18548.1771,1227.4692
843,1564.7231,1819.7318,411.1288,1169.7518,702.9198,2107.5469,1089.6497,5560.989,2269.153,659.7083,18578.0295,1222.7273
844,1570.2561,1786.1022,408.6144,1173.1743,709.409,2138.5327,1089.8671,5569.809,2276.1265,663.9778,18620.2058,1234.3367
845,1583.9158,1792.8566,405.0582,1149.2689,714.5596,2151.0884,1095.2883,5639.836,2287.5405,657.4057,18723.7044,1246.8864
846,1582.2334,1817.5176,405.6744,1151.7601,700.548,2179.165,1107.2699,5614.2603,2300.5222,669.4085,18779.889099999997,1251.5297
847,1602.6754,1847.2161,399.4558,1169.8845,713.4357,2190.212,1103.2806,5674.6396,2309.9548,681.3241,18945.948700000004,1253.8701
848,1595.0441,1832.8514,399.6075,1183.9131,710.3633,2180.6973,1102.156,5676.044,2325.4675,671.0342,18940.9135,1263.7351
849,1609.4836,1844.6642,416.5132,1185.242,714.1551,2143.3115,1105.3624,5765.5117,2340.5938,676.1897,19063.4204,1262.3932
850,1615.3721,1821.0166,403.6805,1223.9939,709.282,2150.3174,1108.1042,5745.13,2348.4485,685.2131,19078.0053,1267.447
851,1614.2406,1836.3411,420.0764,1203.4248,710.1494,2145.0261,1115.7777,5814.817,2380.597,690.9813,19206.9766,1275.5452
852,1619.2694,1844.3087,429.5726,1187.4277,707.0277,2168.6736,1128.4905,5813.3335,2381.9626,682.0548,19248.749,1286.6279
853,1627.88,1839.1782,431.0076,1199.3987,706.0503,2195.138,1120.9861,5837.202,2405.3064,675.128,19310.013,1272.7377
854,1631.1117,1860.5305,413.4429,1229.4377,710.91,2153.042,1121.6525,5899.421,2410.1062,697.7125,19407.9261,1280.5591
855,1634.0453,1851.2429,429.4871,1192.0652,728.7912,2200.872,1116.5045,5916.6035,2410.1958,685.4033,19454.1178,1288.907
856,1635.8693,1855.8453,417.7397,1221.8809,714.8823,2201.536,1132.7386,5950.3076,2433.7966,697.0966,19551.567000000003,1289.8741
857,1648.5802,1893.8513,430.3649,1265.0189,712.9271,2198.698,1128.957,5964.828,2442.445,707.5579,19682.422,1289.1937
858,1662.9288,1897.6986,426.8641,1234.5857,714.716,2212.5413,1127.3483,5953.7334,2465.7166,711.976,19704.8188,1296.71
859,1651.278,1837.707,430.2386,1257.3157,706.7285,2237.7312,1129.8335,5973.786,2461.6174,692.9928,19677.9327,1298.704
860,1654.2451,1866.2458,439.7937,1226.2917,713.225,2223.3777,1131.1704,5983.632,2466.5571,700.0748,19716.806399999998,1312.1931
861,1647.1451,1859.093,438.219,1220.8774,714.0502,2252.2559,1142.6013,6037.6543,2469.6904,709.8229,19791.3892,1299.9797
862,1664.6765,1878.6653,431.9342,1255.6501,713.8483,2177.227,1134.3413,6044.0625,2496.2302,710.0723,19809.959700000003,1303.252
863,1666.5752,1880.3967,437.1721,1252.1377,710.3633,2208.2383,1142.2369,6080.4043,2493.689,710.9342,19885.5093,1303.3616
864,1654.3542,1902.9774,439.5493,1262.3779,710.3984,2237.0962,1138.8767,6093.1606,2522.6653,732.0998,19993.6441,1300.0883
865,1661.3302,1880.6809,444.3482,1264.464,702.9418,2235.7383,1145.1136,6153.9404,2522.3315,723.9804,20043.1784,1308.3091
866,1675.8134,1871.3525,442.1459,1249.6108,714.6417,2227.815,1140.058,6174.1606,2536.3115,719.9739,20066.5603,1314.677
867,1673.8933,1899.7385,424.4327,1266.7863,717.8331,2188.4434,1140.7588,6170.3496,2545.9478,716.4289,20053.048199999997,1308.4358
868,1657.5498,1892.4253,440.4188,1252.3605,715.6952,2235.8965,1149.376,6177.8813,2547.141,731.2223,20105.990299999998,1306.0236
869,1670.1501,1904.9729,435.793,1234.2026,724.1673,2232.891,1141.0363,6214.86,2572.333,718.1984,20163.5764,1314.9718
870,1657.2039,1908.825,445.9691,1282.164,717.861,2235.9944,1147.1526,6235.385,2569.1482,720.1011,20239.6688,1319.8645
871,1659.9224,1848.7795,432.1264,1279.5017,719.9697,2239.7517,1136.9529,6245.7715,2576.4717,729.7567,20194.977700000003,1325.9735
872,1664.7343,1878.467,433.7614,1288.8442,713.1708,2191.4265,1156.5099,6257.9355,2597.1042,739.6032,20235.2108,1313.6538
873,1666.0979,1880.3553,435.1043,1286.6742,717.5169,2179.6506,1150.1216,6252.8564,2607.4863,728.5698,20214.2709,1309.8376
874,1670.3119,1860.1068,434.6052,1277.1631,706.2572,2210.7905,1161.5571,6240.7993,2609.1023,738.4144,20227.5795,1318.4717
875,1668.1671,1887.2898,427.2537,1290.4119,715.615,2228.9736,1156.343,6286.6787,2609.734,729.6815,20312.9369,1312.7886
876,1670.351,1873.9121,435.3028,1282.0186,716.7553,2238.4595,1159.5754,6282.4395,2625.4888,728.1644,20323.934400000002,1311.467
877,1676.043,1867.8677,429.3638,1285.6809,721.4808,2247.773,1157.9081,6305.9463,2625.9092,738.0474,20375.5761,1319.5559
878,1671.1147,1885.5361,434.3383,1291.5231,714.7155,2188.2852,1158.3846,6311.335,2618.7046,745.2637,20331.416,1312.2152
879,1677.193,1919.8873,429.5784,1296.0974,719.545,2202.8496,1151.8514,6354.843,2645.1729,738.2942,20450.307599999996,1314.9954
880,1676.7562,1900.8423,426.6741,1270.8275,716.476,2226.1616,1148.8812,6374.959,2628.7578,746.2922,20427.4839,1310.856
881,1674.9724,1877.032,430.8184,1270.5598,701.98,2224.996,1162.4071,6362.3945,2632.3403,738.7327,20386.9353,1310.7021
882,1668.0659,1893.1233,441.9654,1289.5146,708.2314,2212.7607,1156.2977,6344.248,2628.8691,738.9158,20390.970899999997,1308.979
883,1658.7823,1903.6564,436.4036,1280.8153,715.4302,2196.877,1142.2604,6351.757,2619.125,743.1167,20354.849599999998,1306.6257
884,1671.2402,1892.5613,427.6226,1301.1465,712.2896,2170.5522,1146.3071,6365.0615,2632.719,736.4076,20365.1006,1309.193
885,1670.7631,1865.4646,436.3264,1277.8162,698.4347,2160.92,1160.7809,6383.501,2642.1753,730.4519,20343.8997,1317.2656
886,1671.866,1900.188,439.8861,1279.7095,708.6459,2162.7856,1161.5396,6382.526,2640.7983,738.6094,20408.329099999995,1321.7747
887,1668.244,1883.0035,439.7419,1267.4419,711.0133,2174.1855,1157.637,6406.95,2644.4392,737.8024,20409.7208,1319.2621
888,1672.9185,1905.7765,432.6757,1291.6829,711.6318,2210.067,1152.2759,6429.003,2651.3179,746.6596,20515.856499999998,1311.8477
889,1678.9613,1907.665,447.5002,1286.628,719.0723,2202.6838,1150.8153,6426.799,2665.0334,741.1079,20538.6886,1312.4224
890,1678.5872,1902.4092,428.6561,1259.134,707.8477,2196.0557,1154.5139,6450.789,2673.958,763.0244,20540.575100000002,1325.5999
891,1674.1243,1890.2678,429.5566,1288.449,708.7652,2209.8599,1150.4783,6423.7607,2661.066,749.8057,20504.878900000003,1318.7454
892,1673.1345,1900.4529,433.7482,1259.1786,716.6959,2188.0864,1147.4556,6440.078,2680.6152,751.5205,20488.5351,1297.5693
893,1669.1993,1865.1818,431.4162,1273.2122,708.2515,2197.6135,1147.3108,6441.9795,2669.1897,749.1735,20457.972799999996,1305.4448
894,1667.6714,1884.1343,435.9688,1308.7354,712.1946,2217.426,1146.972,6467.0737,2677.9448,746.1104,20574.606600000003,1310.3752
895,1657.3862,1857.6414,433.1163,1305.5463,703.0994,2221.2595,1142.1448,6443.349,2672.1448,746.0728,20489.539299999997,1307.7788
896,1664.9543,1875.7257,434.4327,1275.6234,706.8809,2216.687,1144.0219,6464.6567,2681.391,748.3498,20518.856699999997,1306.1333
897,1654.183,1888.8451,450.0273,1286.7903,705.0018,2144.1045,1145.2739,6463.795,2693.1606,760.4392,20495.650199999996,1304.0295
898,1657.5288,1874.2217,461.5305,1283.2642,711.931,2147.1055,1143.2797,6479.553,2692.038,737.0233,20491.293100000003,1303.8174
899,1654.5347,1886.9155,441.6956,1316.1613,712.8383,2180.1223,1145.6849,6467.301,2715.6353,768.0325,20589.422899999998,1300.5015
900,1657.2292,1849.5365,447.9966,1297.2283,704.6427,2175.2632,1159.7872,6476.192,2706.6772,759.0588,20546.5179,1312.9062
901,1659.7147,1817.2263,459.7142,1285.1903,704.7842,2183.167,1153.2708,6468.9326,2623.1162,753.9633,20425.8699,1316.7903
902,1664.1802,1870.3232,453.0897,1286.3503,713.8597,2192.4153,1138.2902,6463.8193,2714.5474,760.1232,20558.5422,1301.5437
903,1663.3033,1854.71,424.4442,1292.1736,712.3173,2170.2146,1141.27,6517.437,2702.5566,762.4293,20539.3893,1298.5334
904,1662.2096,1862.7084,440.7119,1313.4136,716.16,2191.5708,1140.8524,6484.492,2699.9287,761.1808,20568.0451,1294.8169
905,1662.2096,1862.7084,440.7119,1313.4136,716.16,2191.5708,1140.8524,6484.492,2699.9287,761.1808,20568.0451,1294.8169
906,1657.3071,1852.6573,432.0005,1294.9167,707.2794,2193.2983,1137.021,6462.1025,2691.6982,753.2531,20483.090999999997,1301.5569
907,1654.043,1856.9304,439.1274,1306.5352,707.1644,2190.851,1136.2566,6447.6113,2699.0671,746.2852,20488.113200000003,1304.2416
908,1649.1877,1860.652,419.8563,1308.1086,707.5045,2146.4033,1135.9409,6463.6436,2699.0022,750.7492,20432.535299999996,1291.487
909,1648.3265,1836.9175,433.2214,1302.3004,699.8758,2151.2966,1137.1858,6479.794,2682.8044,745.2061,20410.9947,1294.0662
910,1638.7003,1846.9882,434.3879,1281.6783,703.8262,2186.4768,1139.0402,6473.134,2679.556,750.6756,20422.9979,1288.5344
911,1640.3539,1847.6293,436.1652,1275.5916,703.3052,2184.9358,1126.6787,6461.4556,2687.972,742.8695,20402.4488,1295.492
912,1643.0553,1856.615,448.1805,1277.8168,703.2575,2186.3037,1128.27,6459.3184,2687.2322,750.9877,20426.673900000005,1285.6368
913,1644.065,1825.0498,438.3285,1274.0342,697.6913,2140.2952,1129.1805,6420.811,2693.2053,748.8801,20302.7736,1291.2327
914,1644.3574,1839.6681,425.3832,1289.6492,708.5222,2166.313,1139.5049,6469.629,2691.8425,759.7822,20414.616499999996,1279.9648
915,1641.3792,1857.9829,441.5172,1270.7833,699.6756,2158.0237,1139.0977,6454.6836,2860.2463,732.8464,20540.6662,1284.4303
916,1639.0972,1870.3939,446.8278,1273.0911,699.3819,2185.6716,1132.7828,6428.3623,2686.7131,746.6551,20390.3011,1281.3243
917,1627.5955,1845.7305,438.5115,1247.8894,708.2056,2177.0444,1129.739,6449.4463,2623.5728,745.6644,20273.4492,1280.0498
918,1634.7378,1826.7396,431.9592,1278.0996,704.9298,2138.5708,1124.5712,6439.118,2683.2695,742.6387,20277.380700000005,1272.7465
919,1630.8857,1861.5977,430.5021,1281.3196,698.9827,2139.8474,1124.8159,6425.588,2683.8757,727.3995,20270.948299999996,1266.134
920,1634.5916,1871.1108,418.5455,1277.449,706.7953,2132.0085,1126.595,6448.463,2680.656,735.4492,20306.1322,1274.4683
921,1638.3378,1839.7799,414.1498,1251.3365,698.1887,2156.685,1127.4921,6420.6104,2674.5103,743.6025,20232.6432,1267.9502
922,1630.3348,1885.8102,429.7952,1279.1736,697.1343,2173.3044,1126.7649,6407.3276,2667.9192,739.3266,20303.099400000003,1266.2086
923,1631.5996,1838.2233,430.0199,1238.9546,698.2672,2122.413,1124.639,6374.4834,2667.9038,748.5211,20141.4649,1266.44
924,1630.7024,1857.1736,416.7374,1269.9895,702.5013,2170.8997,1119.0096,6405.04,2658.5334,746.4211,20246.822,1269.814
925,1636.438,1832.246,429.1433,1286.6035,698.6192,2126.8655,1125.6238,6403.7334,2653.5537,732.2691,20188.6869,1263.5914
926,1624.957,1811.9419,431.4403,1248.5082,693.3574,2155.4219,1129.5992,6389.3496,2660.9766,756.5225,20176.0194,1273.9448
927,1639.4373,1822.9005,428.1783,1283.0208,701.2735,2166.2817,1120.6848,6395.204,2680.2368,733.0403,20241.136699999995,1270.8787
928,1636.3511,1834.854,423.3742,1237.471,697.0431,2183.8618,1124.7778,6382.412,2662.7744,734.8973,20193.8221,1276.0054
929,1635.6556,1830.4915,431.851,1243.6027,702.0009,2164.812,1121.0529,6375.9316,2653.755,735.3631,20167.4604,1272.9441
930,1623.3516,1799.3646,427.7623,1243.9075,698.3406,2114.9397,1125.7986,6365.9814,2664.876,730.4285,20066.257400000002,1271.5066
931,1630.3093,1848.3132,422.3031,1260.2283,709.6423,2139.2878,1110.1715,6392.3613,2580.5222,742.1843,20100.4617,1265.1384
932,1626.9517,1821.0287,423.6447,1235.3159,718.5336,2136.277,1109.4393,6362.445,2646.3696,740.0299,20091.585,1271.5496
933,1624.2151,1817.5076,412.7868,1262.2897,696.1018,2154.8972,1115.8821,6392.9014,2647.1875,733.3088,20129.9532,1272.8752
934,1627.9762,1814.7155,439.333,1229.5476,710.6552,2141.6438,1107.5359,6401.3623,2630.9868,732.8915,20105.8587,1269.2109
935,1616.7356,1858.9731,429.3164,1228.3121,701.0535,2135.432,1116.9781,6364.622,2622.2842,735.9782,20083.257999999998,1273.5728
936,1626.5027,1828.8765,439.4424,1232.7019,693.3651,2138.1226,1131.4758,6358.23,2631.689,731.6575,20088.799099999997,1276.7356
937,1634.3745,1853.3738,443.9051,1241.7778,699.03,2141.6108,1125.7433,6347.7417,2617.6006,739.1347,20118.9175,1274.6252
938,1639.085,1820.2616,442.4053,1256.8512,707.998,2135.2244,1130.4434,6360.39,2618.769,740.2387,20126.798300000002,1275.1317
939,1626.4504,1836.0488,429.7232,1265.0033,688.1696,2130.6318,1136.4604,6375.7456,2620.7632,743.4224,20137.7616,1285.3429
940,1630.791,1815.1858,442.4649,1254.0417,703.5603,2085.1558,1129.5994,6373.9717,2616.037,739.1906,20062.8266,1272.8284
941,1630.3708,1810.3164,449.8297,1230.9896,706.3727,2093.4966,1133.6432,6361.835,2631.1934,730.3012,20044.0097,1265.6611
942,1626.8148,1819.9163,435.333,1249.218,701.365,2104.3433,1127.7828,6386.466,2607.171,742.9515,20069.945200000002,1268.5835
943,1626.157,1824.6567,428.2327,1245.5444,700.778,2131.9717,1133.3208,6359.4077,2600.1353,734.1728,20043.5441,1259.167
944,1630.311,1802.2921,440.1569,1234.9171,702.731,2140.604,1136.066,6404.297,2614.7383,733.3505,20107.020299999996,1267.5564
945,1634.312,1829.6748,438.455,1225.19,701.0124,2116.0151,1143.2594,6374.4736,2628.7837,734.2365,20090.4027,1264.9902
946,1647.888,1828.132,433.1243,1254.6853,698.9557,2112.0215,1138.0264,6412.033,2673.2715,738.4899,20204.697200000002,1268.0696
947,1639.5713,1836.1676,436.7253,1249.248,700.566,2084.6733,1148.4773,6382.6514,2623.852,739.5558,20109.6355,1268.1475
948,1641.9834,1821.5717,441.0047,1232.9968,717.7208,2148.9087,1140.2667,6385.6343,2640.6797,734.4655,20185.5843,1280.352
949,1647.9048,1839.0302,444.6509,1253.1794,704.7116,2149.0217,1144.2026,6373.792,2637.9058,737.0333,20203.4064,1271.9741
950,1648.4857,1822.6069,423.3342,1246.7728,701.0466,2122.2566,1149.2705,6373.553,2636.6357,752.7521,20162.5654,1285.8513
951,1655.6963,1839.5597,431.8311,1256.6589,707.0034,2099.748,1155.7632,6401.9897,2625.9922,746.695,20207.0145,1286.077
952,1662.1588,1839.1934,442.0902,1249.8826,705.3163,2104.4895,1160.4226,6396.8115,2644.5095,740.8715,20230.7955,1285.0496
953,1659.4802,1843.0875,437.1093,1265.2434,710.0772,2145.8914,1152.6089,6433.335,2648.0288,734.3229,20314.604,1285.4194
954,1668.7175,1842.8455,455.1715,1209.2146,710.8501,2128.0452,1161.7236,6399.966,2649.1577,736.5382,20254.2257,1291.9958
955,1671.138,1841.1852,450.126,1264.8439,714.3027,2138.2397,1164.0405,6417.9307,2670.573,737.726,20360.8528,1290.7471
956,1680.0504,1821.3805,441.4412,1249.7849,713.7358,2120.838,1177.1198,6425.902,2672.628,743.2942,20339.2654,1293.0906
957,1694.0818,1848.0486,456.2484,1252.4591,716.3135,2157.897,1163.6509,6396.758,2666.8442,738.2656,20393.838600000003,1303.2715
958,1692.6515,1846.386,459.6492,1270.9861,707.0396,2175.147,1180.4385,6424.462,2669.373,745.3768,20475.0192,1303.5095
959,1694.5579,1873.6132,448.7848,1276.3413,712.2341,2161.2458,1176.6763,6425.328,2672.6592,755.9478,20493.611100000002,1296.2227
960,1703.875,1863.0164,454.1013,1292.0245,715.4725,2158.7512,1173.5222,6426.2656,2683.08,754.887,20524.3641,1299.3684
961,1710.0327,1831.8662,445.0019,1295.9797,713.7825,2125.4585,1177.3867,6447.335,2710.4434,743.928,20502.6057,1301.3911
962,1725.0354,1888.0524,454.3952,1285.3815,710.8225,2119.5854,1177.032,6446.7,2717.1553,754.8049,20581.8059,1302.8413
963,1710.7129,1849.0024,455.1889,1309.339,717.963,2160.2202,1182.7866,6473.7637,2719.7876,758.1959,20652.9548,1315.9946
964,1735.4316,1869.7305,453.0981,1312.3967,709.9407,2162.8901,1189.643,6456.756,2740.667,766.6018,20705.9045,1308.749
965,1727.1473,1833.7402,477.5183,1316.2064,710.9032,2183.5957,1186.8563,6443.214,2755.9775,773.5955,20715.7476,1306.9932
966,1745.216,1869.3746,468.6917,1320.4918,713.9953,2200.8877,1198.0598,6469.4395,2775.5737,772.7922,20840.0143,1305.492
967,1750.0782,1869.1837,481.6065,1318.5741,707.8142,2182.7776,1205.5587,6432.448,2787.9321,766.8755,20817.282600000002,1314.434
968,1764.0631,1884.3229,478.4295,1317.3942,716.0988,2188.4792,1201.3029,6469.368,2819.7456,776.9568,20926.7245,1310.5635
969,1748.4332,1899.0674,478.3592,1327.4138,718.1023,2223.2874,1207.3905,6496.2446,2813.1367,782.6235,21017.9242,1323.8656
